one-digit ZIP,Year,HPI with 2000 base,Percent change since 2000,HPI year by year percent change since 2000,Percent change since 2010,employment_by_thosands,employment year by year percent change,employment percent change since 2000,employment percent change since 2010
western,2013,137.13123287671232,37.13123287671232,4.27752673454207,-1.0525774754943975,1300.8857142857144,2.4711363176017853,12.373319018575264,5.924639209634542
western,2014,144.6395890410959,44.63958904109589,5.475307125061701,4.3650978000547545,1335.2369047619047,2.6406001771686505,15.340649079670063,8.721685420269417
western,2015,151.77945205479452,51.77945205479452,4.936313122177083,9.51688581773181,1372.2499999999998,2.772024582760846,18.537920226074444,11.735477266911202
western,2016,160.07780821917808,60.07780821917809,5.467377864421152,15.504587790733876,1405.7452380952382,2.4408991142458314,21.431311270918123,14.462827541817584
western,2017,169.79698630136986,69.79698630136986,6.071533706211363,22.51748777066877,1438.9499999999998,2.362075360806748,24.299610354753018,17.16652578846557
western,2018,181.4495890410959,81.44958904109589,6.862667585303317,30.925455690234426,1478.6142857142856,2.7564742148292742,27.72589706331504,20.396190860235915
western,2019,192.71534246575345,92.71534246575342,6.208751138094892,39.054291410457765,1516.760714285714,2.579876911780321,31.021067992015816,23.50226439090212
western,2020,201.93890410958903,101.93890410958906,4.786106557901437,45.709577970697055,1450.178571428571,-4.389759190756615,25.26955861800883,18.080812389009964
pacific,2000,100.0,0.0,-50.48007195991735,-32.7367799109221,3957.983333333333,0.0,0.0,0.7890250356612409
pacific,2001,109.01147727272728,9.011477272727276,9.011477272727287,-26.67537011969032,3981.385,0.5912522791488906,0.5912522791488926,1.384942443316536
pacific,2002,117.96579545454546,17.965795454545457,8.214105895855429,-20.65240737357764,3946.34,-0.8802213300145523,-0.2941733795409302,0.492530554507482
pacific,2003,127.34352272727271,27.343522727272727,7.949530825094708,-14.344646038769612,3944.41,-0.048906074996069,-0.3429355858833817,0.4433836021490477
pacific,2004,148.5775,48.57749999999999,16.6745640594562,-0.0619891721502952,3996.408333333333,1.3182791173669497,0.970822683268841,1.7675077529529517
pacific,2005,181.2718181818182,81.27181818181819,22.00489184554741,21.92926202310949,4085.443333333333,2.2278754464946537,3.2203268499530493,4.034761070690541
pacific,2006,202.89420454545453,102.89420454545451,11.92815661061488,36.473175351392975,4172.128333333333,2.1218015507088905,5.410457345702146,6.24217224436475
pacific,2007,201.88181818181815,101.8818181818182,-0.4989725388679367,35.79221168346844,4221.85,1.1917578438183307,6.666694739324335,7.508321665529954
pacific,2008,176.09727272727272,76.09727272727272,-12.772098887738103,18.4486961254092,4191.891666666666,-0.7096020307053474,5.909785707367809,6.745440431814112
pacific,2009,154.7889772727273,54.78897727272727,-12.10029838880371,4.116050456587308,3966.098333333333,-5.386430549453602,0.2050286551653048,0.9956714182460796
pacific,2010,148.6696590909091,48.66965909090911,-3.9533294228285776,0.0,3926.998333333333,-0.985855536444502,-0.7828481676274451,0.0
pacific,2011,141.26113636363635,41.26113636363635,-4.983210947394834,-4.983210947394828,3971.431666666667,1.1314833764041188,0.3397774118974829,1.1314833764041168
pacific,2012,141.05795454545455,41.05795454545455,-0.1438341948905019,-5.119877580939446,4053.6616666666655,2.0705379546166918,2.417350586788725,3.2254491237794336
pacific,2013,152.42795454545455,52.42795454545456,8.060516712183109,2.5279505431887146,4154.263333333333,2.481747983407589,4.959091119635847,5.787244625772268
pacific,2014,169.39329545454547,69.39329545454547,11.130071881947211,13.939385137732904,4265.150000000001,2.669225751216242,7.760686208043678,8.610945000825494
pacific,2015,179.62704545454545,79.62704545454545,6.04141384258392,20.822934923598904,4392.005,2.974221305229574,10.965727495904911,11.84127486685123
pacific,2016,193.9165909090909,93.9165909090909,7.955119129408272,30.434543332418635,4509.011666666666,2.6640831844833013,13.921946782662886,14.820819463890771
pacific,2017,206.8167045454545,106.81670454545451,6.652403270853324,39.111575159387066,4603.7666666666655,2.101458301837744,16.315968990942334,17.233731106752835
pacific,2018,222.09556818181815,122.09556818181817,7.387635186405173,49.38863083422443,4696.645,2.017442239325784,18.662576480446685,19.59885391683808
pacific,2019,230.28,130.28,3.6850946127306994,54.89374322112859,4768.461666666667,1.5291057055976776,20.47705270781839,21.427646815909867
pacific,2020,236.3023863636364,136.30238636363637,2.615245077139305,58.944594215515934,4432.243333333333,-7.0508762958844,11.98236475646267,12.865933649916652
